country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,98.50831685624202,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,98.50831893175314,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,98.50831893198615,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,98.50831750016775,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,98.54391698612848,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,98.57951836993242,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,98.61512211792419,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,98.65071787799809,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,98.68632137590789,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,98.72192283113007,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,98.75752442786107,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,98.79312259471602,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,98.82872383473952,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,98.86432557310125,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,98.89992773801744,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,98.93552847648596,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,98.97112981942585,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,99.00672813876027,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,99.04232671184698,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,99.07792663736166,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,99.11353326620234,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,99.1491280746985,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,99.1847298839003,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,91.10522950890353,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,91.10522950890353,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,91.10522950890353,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,91.10522950890353,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,91.10522950890353,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,91.10522950890353,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,91.10522950890353,Total,,%,,,,Total
